MD(ft);TVD(ft);DTEMP(F)
546;562.216556621134;112.2596
546.5;562.735479004343;112.3024
547;563.254359794791;112.3598
547.5;563.773199020811;112.3925
548;564.291996710731;112.4474
548.5;564.810752892867;112.497
549;565.32946759553;112.5438
549.5;565.848140847019;112.5946
550;566.366772675625;112.6509
550.5;566.885363109632;112.7031
551;567.403912177314;112.7372
551.5;567.922419906935;112.7854
552;568.440886326753;112.823
552.5;568.959311465016;112.873
553;569.477695349962;112.9143
553.5;569.996038009821;112.9549
554;570.514339472817;113.015
554.5;571.032599767161;113.0628
555;571.550818921057;113.1033
555.5;572.068996962703;113.1498
556;572.587133920283;113.1996
556.5;573.105229821976;113.2322
557;573.623284695953;113.2872
557.5;574.141298570372;113.3404
558;574.659271473387;113.3683
558.5;575.17720343314;113.4211
559;575.695094477766;113.4488
559.5;576.212944635391;113.4862
560;576.730753934131;113.5325
560.5;577.248522402096;113.5824
561;577.766250067385;113.637
561.5;578.283936958089;113.6628
562;578.80158310229;113.7071
562.5;579.319188528061;113.7459
563;579.836753263468;113.7992
563.5;580.354277336567;113.8398
564;580.871760775404;113.8846
564.5;581.38920360802;113.9399
565;581.906605862443;113.9656
565.5;582.423967566696;114.0163
566;582.94128874879;114.0598
566.5;583.45856943673;114.1007
567;583.975809658511;114.142
567.5;584.493009442119;114.1765
568;585.010168815533;114.2284
568.5;585.527287806721;114.2832
569;586.044366443644;114.3442
569.5;586.561404754254;114.3855
570;587.078402766493;114.4355
570.5;587.595360508297;114.5
571;588.11227800759;114.5423
571.5;588.629155292291;114.5726
572;589.145992390306;114.6178
572.5;589.662789329536;114.6665
573;590.179546137872;114.7185
573.5;590.696262843195;114.7548
574;591.21293947338;114.8073
574.5;591.729576056291;114.8522
575;592.246172619785;114.8881
575.5;592.762729191709;114.9513
576;593.279245799902;114.9793
576.5;593.795722472194;115.037
577;594.312159236406;115.062
577.5;594.828556120352;115.1096
578;595.344913151835;115.16
578.5;595.861230358651;115.2085
579;596.377507768587;115.2477
579.5;596.893745409421;115.2774
580;597.409943308922;115.3168
580.5;597.926101494851;115.3704
581;598.44221999496;115.4258
581.5;598.958298836992;115.4607
582;599.474338048683;115.5065
582.5;599.990337657758;115.5467
583;600.506297691935;115.5847
583.5;601.022218178922;115.6344
584;601.53809914642;115.6937
584.5;602.05394062212;115.7381
585;602.569742633705;115.7686
585.5;603.085505208849;115.8032
586;603.601228375217;115.8535
586.5;604.116912160466;115.8934
587;604.632556592244;115.9422
587.5;605.148161698192;115.9898
588;605.663727505938;116.0337
588.5;606.179254043107;116.0855
589;606.69474133731;116.1175
589.5;607.210189416154;116.1745
590;607.725598307234;116.2264
590.5;608.240968038138;116.2561
591;608.756298636444;116.3178
591.5;609.271590129723;116.3479
592;609.786842545537;116.3848
592.5;610.302055911438;116.4499
593;610.817230254971;116.4922
593.5;611.332365603671;116.5257
594;611.847461985066;116.5754
594.5;612.362519426673;116.6133
595;612.877537956003;116.662
595.5;613.392517600557;116.7066
596;613.907458387826;116.7417
596.5;614.422360345295;116.7853
597;614.93722350044;116.8331
597.5;615.452047880725;116.8729
598;615.96683351361;116.9207
598.5;616.481580426544;116.9825
599;616.996288646967;117.019
599.5;617.510958202311;117.0685
600;618.02558912;117.0892
600.5;618.540181427448;117.1518
601;619.054735152062;117.1819
601.5;619.569250321238;117.2363
602;620.083726962366;117.2592
602.5;620.598165102825;117.3096
603;621.112564769989;117.3457
603.5;621.626925991218;117.3904
604;622.141248793868;117.4273
604.5;622.655533205285;117.4739
605;623.169779252805;117.5406
605.5;623.683986963757;117.5824
606;624.19815636546;117.6064
606.5;624.712287485227;117.6586
607;625.226380350359;117.7016
607.5;625.74043498815;117.7419
608;626.254451425887;117.7968
608.5;626.768429690845;117.8249
609;627.282369810292;117.8679
609.5;627.796271811489;117.9345
610;628.310135721686;117.9671
610.5;628.823961568126;118.0166
611;629.337749378041;118.0542
611.5;629.851499178658;118.0936
612;630.365210997192;118.1374
612.5;630.878884860851;118.1704
613;631.392520796836;118.2201
613.5;631.906118832335;118.246
614;632.419678994532;118.2921
614.5;632.9332013106;118.3326
615;633.446685807703;118.3742
615.5;633.960132512998;118.4086
616;634.473541453632;118.4674
616.5;634.986912656744;118.5025
617;635.500246149466;118.5386
617.5;636.013541958918;118.5752
618;636.526800112214;118.6301
618.5;637.040020636458;118.6767
619;637.553203558747;118.7222
619.5;638.066348906167;118.7556
620;638.579456705798;118.7962
620.5;639.092526984711;118.8501
621;639.605559769966;118.8783
621.5;640.118555088616;118.9321
622;640.631512967707;119.0005
622.5;641.144433434274;119.0335
623;641.657316515344;119.085
623.5;642.170162237936;119.1174
624;642.68297062906;119.1639
624.5;643.195741715718;119.2153
625;643.708475524902;119.2451
625.5;644.221172083598;119.2848
626;644.73383141878;119.3317
626.5;645.246453557417;119.3863
627;645.759038526466;119.417
627.5;646.271586352877;119.4626
628;646.784097063593;119.4997
628.5;647.296570685546;119.529
629;647.80900724566;119.5861
629.5;648.321406770851;119.6178
630;648.833769288027;119.677
630.5;649.346094824085;119.7175
631;649.858383405916;119.7496
631.5;650.370635060402;119.7903
632;650.882849814415;119.837
632.5;651.395027694819;119.848
633;651.907168728471;119.8935
633.5;652.419272942216;119.9545
634;652.931340362896;119.9949
634.5;653.443371017338;120.0259
635;653.955364932365;120.087
635.5;654.467322134789;120.133
636;654.979242651415;120.1662
636.5;655.491126509039;120.1999
637;656.002973734447;120.2577
637.5;656.51478435442;120.2832
638;657.026558395726;120.3316
638.5;657.538295885127;120.3679
639;658.049996849376;120.4033
639.5;658.561661315218;120.4538
640;659.073289309389;120.4986
640.5;659.584880858616;120.5515
641;660.096435989617;120.5913
641.5;660.607954729103;120.6167
642;661.119437103776;120.6582
642.5;661.630883140329;120.7119
643;662.142292865446;120.7407
643.5;662.653666305803;120.7887
644;663.165003488069;120.8209
644.5;663.676304438901;120.8687
645;664.18756918495;120.9124
645.5;664.698797752859;120.9544
646;665.20999016926;120.9981
646.5;665.721146460778;121.0258
647;666.23226665403;121.0682
647.5;666.743350775622;121.1167
648;667.254398852155;121.1625
648.5;667.765410910219;121.195
649;668.276386976396;121.2457
649.5;668.78732707726;121.2799
650;669.298231239375;121.3297
650.5;669.809099489298;121.3561
651;670.319931853577;121.3992
651.5;670.830728358752;121.4345
652;671.341489031353;121.4663
652.5;671.852213897902;121.5089
653;672.362902984914;121.5447
653.5;672.873556318894;121.6079
654;673.384173926338;121.6275
654.5;673.894755833735;121.6693
655;674.405302067564;121.7125
655.5;674.915812654297;121.7503
656;675.426287620397;121.8022
656.5;675.936726992317;121.8391
657;676.447130796503;121.868
657.5;676.957499059393;121.9165
658;677.467831807414;121.9701
658.5;677.978129066987;121.9996
659;678.488390864524;122.0513
659.5;678.998617226427;122.0873
660;679.508808179091;122.1243
660.5;680.018963748902;122.1669
661;680.529083962238;122.2239
661.5;681.039168845468;122.2542
662;681.549218424951;122.3004
662.5;682.059232727041;122.3304
663;682.569211778079;122.3781
663.5;683.079155604402;122.4193
664;683.589064232336;122.4708
664.5;684.098937688199;122.5081
665;684.6087759983;122.5404
665.5;685.11857918894;122.5761
666;685.628347286411;122.6205
666.5;686.138080316998;122.6607
667;686.647778306976;122.682
667.5;687.157441282612;122.7278
668;687.667069270164;122.7631
668.5;688.176662295882;122.8105
669;688.686220386007;122.8399
669.5;689.195743566773;122.8826
670;689.705231864403;122.9189
670.5;690.214685305115;122.9384
671;690.724103915115;122.9896
671.5;691.233487720602;123.0412
672;691.742836747767;123.0537
672.5;692.252151022791;123.0982
673;692.761430571849;123.1465
673.5;693.270675421104;123.1629
674;693.779885596714;123.2048
674.5;694.289061124827;123.2436
675;694.798202031582;123.2748
675.5;695.30730834311;123.3195
676;695.816380085534;123.345
676.5;696.325417284968;123.396
677;696.834419967517;123.4339
677.5;697.343388159279;123.458
678;697.852321886342;123.505
678.5;698.361221174786;123.5381
679;698.870086050684;123.5595
679.5;699.378916540097;123.6028
680;699.887712669082;123.6429
680.5;700.396474463683;123.6867
681;700.90520194994;123.7069
681.5;701.413895153881;123.7465
682;701.922554101527;123.7877
682.5;702.431178818891;123.8167
683;702.939769331976;123.8598
683.5;703.448325666778;123.9081
684;703.956847849284;123.9286
684.5;704.465335905472;123.9645
685;704.973789861312;123.9862
685.5;705.482209742766;124.0284
686;705.990595575787;124.0592
686.5;706.498947386319;124.0886
687;707.0072652003;124.1206
687.5;707.515549043656;124.1601
688;708.023798942306;124.1985
688.5;708.532014922162;124.2209
689;709.040197009126;124.2731
689.5;709.548345229091;124.3062
690;710.056459607944;124.3373
690.5;710.564540171561;124.3463
691;711.07258694581;124.3983
691.5;711.580599956552;124.4212
692;712.088579229638;124.4422
692.5;712.596524790912;124.4892
693;713.104436666208;124.5187
693.5;713.612314881352;124.5507
694;714.120159462162;124.5814
694.5;714.627970434448;124.6253
695;715.13574782401;124.6529
695.5;715.643491656641;124.693
696;716.151201958125;124.7026
696.5;716.658878754238;124.7431
697;717.166522070746;124.7734
697.5;717.674131933409;124.8115
698;718.181708367976;124.8343
698.5;718.689251400189;124.8641
699;719.196761055783;124.9007
699.5;719.704237360481;124.9344
700;720.21168034;124.9605
700.5;720.719090020049;124.9996
701;721.226466426326;125.0322
701.5;721.733809584524;125.0779
702;722.241119520325;125.108
702.5;722.748396259402;125.119
703;723.255639827423;125.1645
703.5;723.762850250045;125.2002
704;724.270027552916;125.2228
704.5;724.777171761678;125.2551
705;725.284282901962;125.2949
705.5;725.791360999392;125.3182
706;726.298406079584;125.3576
706.5;726.805418168144;125.3846
707;727.312397290671;125.4209
707.5;727.819343472755;125.4391
708;728.326256739978;125.4592
708.5;728.833137117913;125.4981
709;729.339984632125;125.5338
709.5;729.84679930817;125.5576
710;730.353581171596;125.5744
710.5;730.860330247943;125.6122
711;731.367046562742;125.6391
711.5;731.873730141515;125.6611
712;732.380381009777;125.6957
712.5;732.886999193034;125.7338
713;733.393584716783;125.7376
713.5;733.900137606514;125.7999
714;734.406657887707;125.8147
714.5;734.913145585834;125.8553
715;735.41960072636;125.8793
715.5;735.926023334739;125.9069
716;736.432413436419;125.9351
716.5;736.938771056838;125.9667
717;737.445096221427;125.9972
717.5;737.951388955607;126.021
718;738.457649284793;126.0424
718.5;738.963877234388;126.0906
719;739.47007282979;126.1077
719.5;739.976236096387;126.1207
720;740.482367059559;126.15
720.5;740.988465744676;126.1935
721;741.494532177103;126.2252
721.5;742.000566382194;126.238
722;742.506568385295;126.2751
722.5;743.012538211744;126.3045
723;743.518475886871;126.3239
723.5;744.024381435996;126.3634
724;744.530254884433;126.3917
724.5;745.036096257485;126.4002
725;745.541905580449;126.4506
725.5;746.047682878612;126.4891
726;746.553428177254;126.5144
726.5;747.059141501644;126.5328
727;747.564822877046;126.5754
727.5;748.070472328714;126.5936
728;748.576089881892;126.6137
728.5;749.081675561819;126.6444
729;749.587229393723;126.6501
729.5;750.092751402825;126.6927
730;750.598241614337;126.7084
730.5;751.103700053462;126.7441
731;751.609126745396;126.7824
731.5;752.114521715326;126.8056
732;752.619884988431;126.8269
732.5;753.12521658988;126.8727
733;753.630516544836;126.9097
733.5;754.135784878453;126.9254
734;754.641021615874;126.9561
734.5;755.146226782237;126.9944
735;755.651400402671;127.0119
735.5;756.156542502296;127.0314
736;756.661653106222;127.0615
736.5;757.166732239554;127.1048
737;757.671779927386;127.1217
737.5;758.176796194805;127.143
738;758.68178106689;127.1795
738.5;759.186734568709;127.2076
739;759.691656725324;127.2315
739.5;760.196547561789;127.2553
740;760.701407103149;127.2967
740.5;761.206235374439;127.3055
741;761.711032400688;127.3325
741.5;762.215798206916;127.3601
742;762.720532818133;127.3883
742.5;763.225236259343;127.4109
743;763.729908555541;127.4391
743.5;764.234549731712;127.473
744;764.739159812836;127.4899
744.5;765.24373882388;127.5156
745;765.748286789807;127.5501
745.5;766.25280373557;127.5783
746;766.757289686112;127.5909
746.5;767.261744666371;127.6335
747;767.766168701274;127.6442
747.5;768.27056181574;127.6737
748;768.774924034681;127.6944
748.5;769.279255383;127.727
749;769.783555885591;127.7521
749.5;770.28782556734;127.7734
750;770.792064453125;127.7916
750.5;771.296272567816;127.8305
751;771.800449936273;127.8568
751.5;772.30459658335;127.8807
752;772.808712533891;127.8964
752.5;773.312797812732;127.9215
753;773.816852444701;127.9754
753.5;774.320876454618;127.9986
754;774.824869867293;128.0262
754.5;775.328832707529;128.0375
755;775.832765000121;128.0604
755.5;776.336666769856;128.0971
756;776.84053804151;128.1147
756.5;777.344378839853;128.1266
757;777.848189189647;128.1536
757.5;778.351969115645;128.1724
758;778.85571864259;128.2082
758.5;779.35943779522;128.2132
759;779.863126598262;128.2345
759.5;780.366785076435;128.2665
760;780.870413254451;128.2954
760.5;781.374011157014;128.2997
761;781.877578808816;128.3299
761.5;782.381116234546;128.3443
762;782.88462345888;128.3656
762.5;783.388100506489;128.3725
763;783.891547402033;128.4095
763.5;784.394964170167;128.4114
764;784.898350835534;128.4516
764.5;785.401707422771;128.4484
765;785.905033956507;128.4854
765.5;786.40833046136;128.4949
766;786.911596961944;128.5087
766.5;787.414833482859;128.5356
767;787.918040048703;128.5444
767.5;788.421216684061;128.5614
768;788.924363413511;128.5753
768.5;789.427480261624;128.5965
769;789.930567252961;128.6072
769.5;790.433624412076;128.6203
770;790.936651763514;128.631
770.5;791.439649331811;128.6586
771;791.942617141496;128.6799
771.5;792.445555217089;128.6831
772;792.948463583103;128.7094
772.5;793.45134226404;128.727
773;793.954191284396;128.7527
773.5;794.457010668659;128.7753
774;794.959800441306;128.8004
774.5;795.462560626809;128.8293
775;795.965291249629;128.8493
775.5;796.46799233422;128.8939
776;796.970663905029;128.9089
776.5;797.473305986492;128.9522
777;797.975918603037;128.9723
777.5;798.478501779087;129.0031
778;798.981055539054;129.0325
778.5;799.48357990734;129.0583
779;799.986074908344;129.0928
779.5;800.488540566451;129.1354
780;800.990976906042;129.1398
780.5;801.493383951487;129.1925
781;801.995761727149;129.2038
781.5;802.498110257383;129.2452
782;803.000429566535;129.2735
782.5;803.502719678943;129.2873
783;804.004980618936;129.3074
783.5;804.507212410837;129.345
784;805.009415078957;129.3613
784.5;805.511588647602;129.3966
785;806.013733141069;129.4071
785.5;806.515848583645;129.4391
786;807.017934999611;129.4705
786.5;807.519992413239;129.4793
787;808.022020848792;129.5163
787.5;808.524020330526;129.532
788;809.025990882686;129.5571
788.5;809.527932529513;129.5966
789;810.029845295237;129.6311
789.5;810.531729204079;129.6324
790;811.033584280254;129.682
790.5;811.535410547967;129.7027
791;812.037208031417;129.7315
791.5;812.538976754791;129.7654
792;813.040716742271;129.7943
792.5;813.542428018029;129.7987
793;814.044110606231;129.842
793.5;814.545764531032;129.8514
794;815.04738981658;129.8846
794.5;815.548986487014;129.9053
795;816.050554566467;129.9292
795.5;816.552094079061;129.9556
796;817.053605048911;129.9769
796.5;817.555087500124;130.0033
797;818.056541456798;130.0315
797.5;818.557966943023;130.0547
798;819.059363982882;130.0792
798.5;819.560732600448;130.1024
